title,content,markdown_body,author,plate,series_name,url,date,keywords,summary,category,series_id,series_part,related_titles
大国之大利天下,"“很高兴结识查波总统先生。欢迎你对中国进行国事访问，也欢迎你带来的代表团和各位部长。你就任总统以来，莫桑比克经济社会发展取得新成就，我向你表示祝贺。”
四月北京，春和景明。21日下午，人民大会堂华灯璀璨，国家主席习近平热情欢迎今年首位访华的非洲国家元首莫桑比克总统查波。这是一周多来，习近平主席在北京会晤的第六位外国客人。
这个春天，来自世界各地的领导人密集访华，习近平主席通过多种方式同各国各界深入交流，中国迎来繁忙“外交季”。大变局中的世界，见证着日益凸显的中国作用，“向东看”成为浩浩荡荡的时代潮流。
促进团结合作、共享发展机遇、秉持公道正义……习近平主席亲自擘画指挥中国特色大国外交，为动荡世界提供最宝贵的稳定性和确定性，引领中国成为全球乱局中不可替代的中流砥柱。
（一）
2月4日，农历立春。北京，两场元首外交活动吸引全球目光——习近平主席先后同俄罗斯总统普京举行视频会晤、同美国总统特朗普通电话。
同一天内同俄美两大国领导人互动，在中国外交中并不常见。面对风高浪急的国际局势，习近平主席创造性地深化同主要大国的战略沟通，彰显中国的负责任大国担当。
大国关系牵动世界风云。今年是中俄战略协作伙伴关系建立30周年、《中俄睦邻友好合作条约》签署25周年；中美将分别主办亚太经合组织领导人非正式会议、二十国集团领导人峰会。立春之日的深入交流，旨在为今年大国关系演进把舵领航。
自年初以来，国际主流媒体就不约而同地密切关注今年中国外交的繁忙与作为。美国《福布斯》杂志网站刊文说，中国几乎每天都铺着红地毯，迎接那些寻求更稳定发展环境的外国政要。
1月4日至7日，应习近平主席邀请，韩国总统李在明对中国进行国事访问，实现中韩元首两个多月内的互访；几乎同时，1月4日至8日，爱尔兰总理马丁正式访华，这是爱尔兰总理时隔14年再度来华；随后一个月的时间里，加拿大总理卡尼、芬兰总理奥尔波、英国首相斯塔默、乌拉圭总统奥尔西也接踵而至……
“‘不出十五都是年’。你在中国人过年期间访华，就像是亲朋好友串门，体现了中德关系的密切和高水平。”2月25日，农历正月初九，习近平主席在钓鱼台国宾馆会见德国总理默茨时说。
从开年到春节，从周边国家到西方国家、拉美国家，北京迎来一波波引人瞩目的“访华潮”。全国两会之后，土库曼斯坦、西班牙、阿联酋、俄罗斯、越南、莫桑比克……多国政要密集来华，春天的中国外交高潮迭起。
“2023年你第一次来华时，我同你讲，要打造具有战略定力的中西关系，我们做到了。3年来，尽管国际形势变乱交织，但中西关系始终稳步发展，为中欧关系注入稳定性。”4月14日，面对4年4次访华的西班牙首相桑切斯，习近平主席回溯近年双方交往，为中西关系下一步发展指路引航。
亲望亲好，邻望邻好。欢迎仪式、会谈、签字仪式、共同会见中越青年代表、欢迎宴会、亲切话别……4月15日，习近平总书记、国家主席同越共中央总书记、国家主席苏林就共同关心的全局性、战略性问题进行长时间深入交流，达成许多新的重要共识。4月7日，苏林刚刚当选越南国家主席，此访是他当选后首次出访。
相知无远近，志合越山海。4月21日傍晚，习近平主席同莫桑比克总统查波共同见证双方一系列合作文件的签署。签字、换文、握手……20余个合作文件，仪式时长近20分钟。一次又一次热烈掌声，庆祝中莫关系提升至新时代中莫命运共同体，也昭示携手共建新时代全天候中非命运共同体的勃勃生机。
国际社会从未像今天这样热切关注中国、渴望走近中国。接连不断的“访华潮”，生动展现出各国对和平稳定的向往、对合作共赢的支持、对中国机遇的看重，有力彰显着“德不孤，必有邻”。
（二）
怎样认识今天的中国？
1月16日上午，人民大会堂巨幅国画《江山如此多娇》前，习近平主席接受18位驻华大使递交国书。在随后发表的讲话中，习近平主席对来华履新的使节们讲起“盲人摸象”的典故。
“摸到一条腿，就说这象是一个柱子；摸到肚子，就说象是一堵墙。但实际上不是完整的象。中国发展也是不平衡的，而且文化也是多元化的。要了解中国，有一个综合的印象，要全面地认识一个真实的中国。”
习近平主席的话，面向驻华使节，也面向广大世界。
“中国开放的大门将越开越大，将通过高质量发展为世界注入更多确定性和新动能，实现共同发展、美美与共。”
人们津津乐道于中国外交的新现象：越来越多外国领导人访华期间前往中国各地，在实地参访中全面深入了解真实立体的中国。
2月26日中午，德国总理默茨从北京飞抵浙江杭州，来到宇树科技，与人形机器人零距离互动。随访的约30家德国头部企业高管们纷纷举起手机，记录下这充满未来感的瞬间。
爱尔兰总理马丁选择上海作为访华行程中的一站，因为“上海是一座具有磁石般吸引力的非凡城市”。令他印象深刻的是，一家从事食品贸易和研发的爱尔兰企业在落户上海后，经过多年发展，由最初的几个员工扩展至1400多名员工，显示爱中经贸合作潜力巨大。
今年是中国“十五五”开局之年。未来5年和更长时期，中国将继续推动高质量发展，扩大高水平对外开放，为各国提供更长“机遇清单”，向世界敞开怀抱，欢迎越来越多国家的企业到中国市场的“大海”里“畅游”。
习近平主席的话自信有力：“我们有坚定推进中国式现代化的决心，也有以高水平对外开放同世界共享发展机遇的胸怀，将以自身发展为全球经济增长注入信心和动力。”
一个致力于民族复兴的国度，探索出了一条迥异于西方的中国式现代化道路，广阔的中国机遇里蕴含着怎样的可期未来？
莫桑比克总统查波来到中国后，没有直接到北京，而是先花了5天时间去湖南和青海看看。4月19日，在习近平主席曾考察过的青海互助土族自治县班彦村，查波实地了解中国偏远乡村的脱贫历程。他由衷感慨：“耳听为虚，眼见为实。在这里，我亲眼看到了中国的减贫经验和脱贫攻坚胜利成果。”
来过中国多次的苏林，这一次选择乘高铁赴雄安新区和广西参访。“我这次的中国之行非常特殊，乘坐高铁从北到南……能感受到省份之间发展均衡，这说明中国的区域协调发展做得非常好。”
深知“世界好，中国才会好；中国好，世界会更好”的中国，始终致力于以开放包容打破隔阂壁垒，以互利共赢超越零和博弈，用自身高质量发展为世界创造蓬勃机遇。
结束访华之际，英国首相斯塔默引用习近平主席讲述的“盲人摸象”典故，表示应承认并尊重现代中国的广袤与复杂，看到中国取得的一切成就。
在行走中读懂中国，在交流中深化合作。中乌联合声明、中越联合声明、中莫联合声明……“访华潮”中，一份份合作文件被媒体广泛报道、频频刷屏，也向世界昭示：与中国同行，就是与稳定性和确定性同行，就是与机遇和发展同行。
默茨表示，德国企业界高度重视中国市场，希望进一步深化对华合作，实现互利互惠、共同发展；桑切斯称赞，中国企业在西投资合作有力促进了西班牙经济发展，希望加强贸易、投资、新能源等领域合作；苏林表示，相信中方将顺利实施“十五五”规划，愿同中方提升经贸、投资、铁路等基础设施和旅游合作水平……
“中方将于今年5月1日起对53个非洲建交国全面实施零关税举措”“加强贸易、新能源、智能经济等领域合作，鼓励文化、教育、科研、体育交流”“寻求互利共赢的合作路径，共同维护产业链供应链稳定畅通”……
晤谈中，习近平主席的自信宣示、诚挚邀约，感召着越来越多各国朋友成为“现代化道路上的同路人”。
（三）
2月底开始，伊朗战事爆发并延宕，成为国际社会面临的最紧迫挑战之一。作为负责任大国，中国展现天下为公的胸怀、挺膺担当的力量。
“当前，世界之变、时代之变、历史之变正以前所未有的方式展开，人类社会面临和平还是战争、团结还是对抗、发展还是衰退的历史抉择。”
4月14日，习近平主席会见来访的阿联酋阿布扎比王储哈立德。这场会见中，习近平主席就维护和促进中东和平稳定提出4点重要主张，为走出冲突、实现和平提供中国方案。
“坚持和平共处原则”“坚持国家主权原则”“坚持国际法治原则”“坚持统筹发展和安全”……4点主张充分体现中方促和止战、倡导对话化解分歧的一贯立场和积极努力，为推动局势缓和注入新动力。
宇宙只有一个地球，人类身处同一个家园。为天下计，方能和合共生、成就彼此，也才能经受住历史的检验。
“中东战事影响外溢波及非洲国家，中方愿同非方携手应对，共促和平、共谋发展。”4月21日，同莫桑比克总统查波会谈时，习近平主席再次谈及中东局势，传递同非洲朋友坚守原则促和平、保持定力谋发展、合作共赢树典范的坚定意愿。
风雨见担当，大国当如是。
在二〇二六年新年贺词中，习近平主席说，当今世界变乱交织，一些地区仍被战火笼罩。中国始终站在历史正确一边，愿同各国携手促进世界和平发展，推动构建人类命运共同体。
掷地有声的话语穿越时空，释放着持久力量。东方大国的魅力，根本在于我们始终站在历史正确一边，站在人类进步一边，站在多边主义一边。
“分裂对抗、零和博弈注定没有出路，让世界重回丛林法则不得人心，同球共济、团结合作才是唯一正确选择。”习近平主席的深邃洞察引发强烈共鸣。
向拉美和加勒比国家共同体第十届峰会致贺电，强调中国将始终做拉美和加勒比国家的好朋友、好伙伴；同巴西总统卢拉通电话，指出中巴应当坚定站在历史正确一边，更好捍卫两国和全球南方共同利益……习近平主席以宏阔的全球视野、厚重的历史担当，不断团结世界进步力量，持续汇聚风雨同舟、命运与共的磅礴伟力。
“中国的文化传统是‘以和为贵’，追求的是‘和而不同’”——习近平主席深刻指明中国坚持走和平发展道路的文明底蕴，指引着国际社会深入了解源远流长的中华文明。
在有着600多年历史的故宫，三大殿匾额上的“和”字，蕴含着中国人民自古以来对和平、和谐、和睦的珍视与信仰。芬兰总理奥尔波在繁忙的访问日程中专门参观故宫，感慨“这座承载着厚重历史的古迹，静立于摩天大楼鳞次栉比的现代化都市中心，如此强烈的对比令人震撼”。
绵绵春雨中，英国首相斯塔默来到被视为上海城市文化“根脉”的江南古典园林豫园。赏豫园灯会、买蝴蝶酥、品中国茶，斯塔默一路与中国民众互动。他表示，在当前动荡脆弱的国际形势下，英方本着相互尊重、相互信任精神同中方建立长期稳定的全面战略伙伴关系至关重要。
乌拉圭总统奥尔西访华期间走进北京外国语大学同师生交流，并为象征中乌两国友谊的云杉树浇水。曾是历史老师的他感触颇深：孤立主义、单边主义并非应对挑战之道，中华文明绵延不绝且致力于共创未来，乌拉圭是和中国有着共同价值观的伙伴。
“维护以联合国为核心的国际体系和以国际法为基础的国际秩序，推动实现平等有序的世界多极化、普惠包容的经济全球化，推动构建人类命运共同体。”这是立足历史的深邃思考，也是面向未来推动全球治理变革、构建新型国际关系的中国方案。
当历史的车轮在曲折中行进，中国特色大国外交的使命担当与时代价值愈发彰显。在习近平外交思想指引和习近平主席元首外交引领下，一个坚定不移走和平发展道路的中国，正持续向世界传递春天的暖意、信心和力量。
（新华社北京5月4日电  记者杨依军、孙奕、邵艺博、曹嘉玥、王宾）","# 大国之大利天下

## ——二〇二六年春季中国元首外交纪事

> 新华社记者《人民日报》（2026年05月05日第 01 版）

“很高兴结识查波总统先生。欢迎你对中国进行国事访问，也欢迎你带来的代表团和各位部长。你就任总统以来，莫桑比克经济社会发展取得新成就，我向你表示祝贺。”

四月北京，春和景明。21日下午，人民大会堂华灯璀璨，国家主席习近平热情欢迎今年首位访华的非洲国家元首莫桑比克总统查波。这是一周多来，习近平主席在北京会晤的第六位外国客人。

这个春天，来自世界各地的领导人密集访华，习近平主席通过多种方式同各国各界深入交流，中国迎来繁忙“外交季”。大变局中的世界，见证着日益凸显的中国作用，“向东看”成为浩浩荡荡的时代潮流。

促进团结合作、共享发展机遇、秉持公道正义……习近平主席亲自擘画指挥中国特色大国外交，为动荡世界提供最宝贵的稳定性和确定性，引领中国成为全球乱局中不可替代的中流砥柱。

**（一）**

2月4日，农历立春。北京，两场元首外交活动吸引全球目光——习近平主席先后同俄罗斯总统普京举行视频会晤、同美国总统特朗普通电话。

同一天内同俄美两大国领导人互动，在中国外交中并不常见。面对风高浪急的国际局势，习近平主席创造性地深化同主要大国的战略沟通，彰显中国的负责任大国担当。

大国关系牵动世界风云。今年是中俄战略协作伙伴关系建立30周年、《中俄睦邻友好合作条约》签署25周年；中美将分别主办亚太经合组织领导人非正式会议、二十国集团领导人峰会。立春之日的深入交流，旨在为今年大国关系演进把舵领航。

自年初以来，国际主流媒体就不约而同地密切关注今年中国外交的繁忙与作为。美国《福布斯》杂志网站刊文说，中国几乎每天都铺着红地毯，迎接那些寻求更稳定发展环境的外国政要。

1月4日至7日，应习近平主席邀请，韩国总统李在明对中国进行国事访问，实现中韩元首两个多月内的互访；几乎同时，1月4日至8日，爱尔兰总理马丁正式访华，这是爱尔兰总理时隔14年再度来华；随后一个月的时间里，加拿大总理卡尼、芬兰总理奥尔波、英国首相斯塔默、乌拉圭总统奥尔西也接踵而至……

“‘不出十五都是年’。你在中国人过年期间访华，就像是亲朋好友串门，体现了中德关系的密切和高水平。”2月25日，农历正月初九，习近平主席在钓鱼台国宾馆会见德国总理默茨时说。

从开年到春节，从周边国家到西方国家、拉美国家，北京迎来一波波引人瞩目的“访华潮”。全国两会之后，土库曼斯坦、西班牙、阿联酋、俄罗斯、越南、莫桑比克……多国政要密集来华，春天的中国外交高潮迭起。

“2023年你第一次来华时，我同你讲，要打造具有战略定力的中西关系，我们做到了。3年来，尽管国际形势变乱交织，但中西关系始终稳步发展，为中欧关系注入稳定性。”4月14日，面对4年4次访华的西班牙首相桑切斯，习近平主席回溯近年双方交往，为中西关系下一步发展指路引航。

亲望亲好，邻望邻好。欢迎仪式、会谈、签字仪式、共同会见中越青年代表、欢迎宴会、亲切话别……4月15日，习近平总书记、国家主席同越共中央总书记、国家主席苏林就共同关心的全局性、战略性问题进行长时间深入交流，达成许多新的重要共识。4月7日，苏林刚刚当选越南国家主席，此访是他当选后首次出访。

相知无远近，志合越山海。4月21日傍晚，习近平主席同莫桑比克总统查波共同见证双方一系列合作文件的签署。签字、换文、握手……20余个合作文件，仪式时长近20分钟。一次又一次热烈掌声，庆祝中莫关系提升至新时代中莫命运共同体，也昭示携手共建新时代全天候中非命运共同体的勃勃生机。

国际社会从未像今天这样热切关注中国、渴望走近中国。接连不断的“访华潮”，生动展现出各国对和平稳定的向往、对合作共赢的支持、对中国机遇的看重，有力彰显着“德不孤，必有邻”。

**（二）**

怎样认识今天的中国？

1月16日上午，人民大会堂巨幅国画《江山如此多娇》前，习近平主席接受18位驻华大使递交国书。在随后发表的讲话中，习近平主席对来华履新的使节们讲起“盲人摸象”的典故。

“摸到一条腿，就说这象是一个柱子；摸到肚子，就说象是一堵墙。但实际上不是完整的象。中国发展也是不平衡的，而且文化也是多元化的。要了解中国，有一个综合的印象，要全面地认识一个真实的中国。”

习近平主席的话，面向驻华使节，也面向广大世界。

“中国开放的大门将越开越大，将通过高质量发展为世界注入更多确定性和新动能，实现共同发展、美美与共。”

人们津津乐道于中国外交的新现象：越来越多外国领导人访华期间前往中国各地，在实地参访中全面深入了解真实立体的中国。

2月26日中午，德国总理默茨从北京飞抵浙江杭州，来到宇树科技，与人形机器人零距离互动。随访的约30家德国头部企业高管们纷纷举起手机，记录下这充满未来感的瞬间。

爱尔兰总理马丁选择上海作为访华行程中的一站，因为“上海是一座具有磁石般吸引力的非凡城市”。令他印象深刻的是，一家从事食品贸易和研发的爱尔兰企业在落户上海后，经过多年发展，由最初的几个员工扩展至1400多名员工，显示爱中经贸合作潜力巨大。

今年是中国“十五五”开局之年。未来5年和更长时期，中国将继续推动高质量发展，扩大高水平对外开放，为各国提供更长“机遇清单”，向世界敞开怀抱，欢迎越来越多国家的企业到中国市场的“大海”里“畅游”。

习近平主席的话自信有力：“我们有坚定推进中国式现代化的决心，也有以高水平对外开放同世界共享发展机遇的胸怀，将以自身发展为全球经济增长注入信心和动力。”

一个致力于民族复兴的国度，探索出了一条迥异于西方的中国式现代化道路，广阔的中国机遇里蕴含着怎样的可期未来？

莫桑比克总统查波来到中国后，没有直接到北京，而是先花了5天时间去湖南和青海看看。4月19日，在习近平主席曾考察过的青海互助土族自治县班彦村，查波实地了解中国偏远乡村的脱贫历程。他由衷感慨：“耳听为虚，眼见为实。在这里，我亲眼看到了中国的减贫经验和脱贫攻坚胜利成果。”

来过中国多次的苏林，这一次选择乘高铁赴雄安新区和广西参访。“我这次的中国之行非常特殊，乘坐高铁从北到南……能感受到省份之间发展均衡，这说明中国的区域协调发展做得非常好。”

深知“世界好，中国才会好；中国好，世界会更好”的中国，始终致力于以开放包容打破隔阂壁垒，以互利共赢超越零和博弈，用自身高质量发展为世界创造蓬勃机遇。

结束访华之际，英国首相斯塔默引用习近平主席讲述的“盲人摸象”典故，表示应承认并尊重现代中国的广袤与复杂，看到中国取得的一切成就。

在行走中读懂中国，在交流中深化合作。中乌联合声明、中越联合声明、中莫联合声明……“访华潮”中，一份份合作文件被媒体广泛报道、频频刷屏，也向世界昭示：与中国同行，就是与稳定性和确定性同行，就是与机遇和发展同行。

默茨表示，德国企业界高度重视中国市场，希望进一步深化对华合作，实现互利互惠、共同发展；桑切斯称赞，中国企业在西投资合作有力促进了西班牙经济发展，希望加强贸易、投资、新能源等领域合作；苏林表示，相信中方将顺利实施“十五五”规划，愿同中方提升经贸、投资、铁路等基础设施和旅游合作水平……

“中方将于今年5月1日起对53个非洲建交国全面实施零关税举措”“加强贸易、新能源、智能经济等领域合作，鼓励文化、教育、科研、体育交流”“寻求互利共赢的合作路径，共同维护产业链供应链稳定畅通”……

晤谈中，习近平主席的自信宣示、诚挚邀约，感召着越来越多各国朋友成为“现代化道路上的同路人”。

**（三）**

2月底开始，伊朗战事爆发并延宕，成为国际社会面临的最紧迫挑战之一。作为负责任大国，中国展现天下为公的胸怀、挺膺担当的力量。

“当前，世界之变、时代之变、历史之变正以前所未有的方式展开，人类社会面临和平还是战争、团结还是对抗、发展还是衰退的历史抉择。”

4月14日，习近平主席会见来访的阿联酋阿布扎比王储哈立德。这场会见中，习近平主席就维护和促进中东和平稳定提出4点重要主张，为走出冲突、实现和平提供中国方案。

“坚持和平共处原则”“坚持国家主权原则”“坚持国际法治原则”“坚持统筹发展和安全”……4点主张充分体现中方促和止战、倡导对话化解分歧的一贯立场和积极努力，为推动局势缓和注入新动力。

宇宙只有一个地球，人类身处同一个家园。为天下计，方能和合共生、成就彼此，也才能经受住历史的检验。

“中东战事影响外溢波及非洲国家，中方愿同非方携手应对，共促和平、共谋发展。”4月21日，同莫桑比克总统查波会谈时，习近平主席再次谈及中东局势，传递同非洲朋友坚守原则促和平、保持定力谋发展、合作共赢树典范的坚定意愿。

风雨见担当，大国当如是。

在二〇二六年新年贺词中，习近平主席说，当今世界变乱交织，一些地区仍被战火笼罩。中国始终站在历史正确一边，愿同各国携手促进世界和平发展，推动构建人类命运共同体。

掷地有声的话语穿越时空，释放着持久力量。东方大国的魅力，根本在于我们始终站在历史正确一边，站在人类进步一边，站在多边主义一边。

“分裂对抗、零和博弈注定没有出路，让世界重回丛林法则不得人心，同球共济、团结合作才是唯一正确选择。”习近平主席的深邃洞察引发强烈共鸣。

向拉美和加勒比国家共同体第十届峰会致贺电，强调中国将始终做拉美和加勒比国家的好朋友、好伙伴；同巴西总统卢拉通电话，指出中巴应当坚定站在历史正确一边，更好捍卫两国和全球南方共同利益……习近平主席以宏阔的全球视野、厚重的历史担当，不断团结世界进步力量，持续汇聚风雨同舟、命运与共的磅礴伟力。

“中国的文化传统是‘以和为贵’，追求的是‘和而不同’”——习近平主席深刻指明中国坚持走和平发展道路的文明底蕴，指引着国际社会深入了解源远流长的中华文明。

在有着600多年历史的故宫，三大殿匾额上的“和”字，蕴含着中国人民自古以来对和平、和谐、和睦的珍视与信仰。芬兰总理奥尔波在繁忙的访问日程中专门参观故宫，感慨“这座承载着厚重历史的古迹，静立于摩天大楼鳞次栉比的现代化都市中心，如此强烈的对比令人震撼”。

绵绵春雨中，英国首相斯塔默来到被视为上海城市文化“根脉”的江南古典园林豫园。赏豫园灯会、买蝴蝶酥、品中国茶，斯塔默一路与中国民众互动。他表示，在当前动荡脆弱的国际形势下，英方本着相互尊重、相互信任精神同中方建立长期稳定的全面战略伙伴关系至关重要。

乌拉圭总统奥尔西访华期间走进北京外国语大学同师生交流，并为象征中乌两国友谊的云杉树浇水。曾是历史老师的他感触颇深：孤立主义、单边主义并非应对挑战之道，中华文明绵延不绝且致力于共创未来，乌拉圭是和中国有着共同价值观的伙伴。

“维护以联合国为核心的国际体系和以国际法为基础的国际秩序，推动实现平等有序的世界多极化、普惠包容的经济全球化，推动构建人类命运共同体。”这是立足历史的深邃思考，也是面向未来推动全球治理变革、构建新型国际关系的中国方案。

当历史的车轮在曲折中行进，中国特色大国外交的使命担当与时代价值愈发彰显。在习近平外交思想指引和习近平主席元首外交引领下，一个坚定不移走和平发展道路的中国，正持续向世界传递春天的暖意、信心和力量。

（新华社北京5月4日电  记者杨依军、孙奕、邵艺博、曹嘉玥、王宾）",新华社记者,要闻,,https://paper.people.com.cn/rmrb/pc/content/202605/05/content_30154849.html,2026-05-05,"['习近平', '中国', '主席', '访华', '发展', '大国', '世界', '总统', '查波', '合作']","“很高兴结识查波总统先生。欢迎你对中国进行国事访问，也欢迎你带来的代表团和各位部长。你就任总统以来，莫桑比克经济社会发展取得新成就，我向你表示祝贺。”
四月北京，春和景明。21日下午，人民大会堂华灯璀璨，国家主席习近平热情欢迎今年首位访华的非洲国家元首莫桑比克总统查波。这是一周多来，习近平主席在北京会晤的第六位外国客人。
这个春天，来自世界各地的领导人密集访华，习近平主席通过多种方式同各国各界深入交流，中国迎来繁忙“外交季”。大变局中的世界，见证着日益凸显的中国作用，“向东看”成为浩浩荡荡的时代潮流。",政治,,,[]
